polit,name,gender,birthyear,deathyear,liberal,ndp,cp,green,bq,prime_minister,minister,party_leader,senate_member,house_member,mayor,qid,url,page_name,page_lang,views_m1,views_m2,views_m3,views_m4,views_m5,views_m6,views_m7,views_m8,views_m9,views_m10,views_m11,views_m12
http://www.wikidata.org/entity/Q7839371,Trevor Pettit,male,1951,NA,0,0,1,0,0,0,0,0,0,0,0,Q7839371,https://en.wikipedia.org/wiki/Trevor_Pettit,Trevor_Pettit,en,76,68,65,72,61,43,59,70,80,62,68,51
http://www.wikidata.org/entity/Q784597,Jean-Paul Beaulieu,male,1902,1976,0,0,1,0,0,0,0,0,0,1,0,Q784597,https://en.wikipedia.org/wiki/Jean-Paul_Beaulieu,Jean-Paul_Beaulieu,en,48,47,55,47,82,50,56,59,83,65,58,56
http://www.wikidata.org/entity/Q7859618,Ty Lund,male,1938,2021,0,0,1,0,0,0,0,0,0,0,0,Q7859618,https://en.wikipedia.org/wiki/Ty_Lund,Ty_Lund,en,118,109,2885,516,156,133,187,150,147,139,129,113
http://www.wikidata.org/entity/Q787446,Rupert Wilson Wigmore,male,1873,1939,0,0,1,0,0,0,0,0,0,1,0,Q787446,https://en.wikipedia.org/wiki/Rupert_Wilson_Wigmore,Rupert_Wilson_Wigmore,en,69,86,85,98,107,83,82,82,109,84,96,69
http://www.wikidata.org/entity/Q787456,John Robarts,male,1917,1982,0,0,1,0,0,0,0,0,0,0,0,Q787456,https://en.wikipedia.org/wiki/John_Robarts,John_Robarts,en,1141,1011,1205,1388,1145,1080,977,3932,1171,1917,1276,900
http://www.wikidata.org/entity/Q7879768,Ulric-Joseph Tessier,male,1817,1892,1,0,0,0,0,0,0,0,1,0,1,Q7879768,https://en.wikipedia.org/wiki/Ulric-Joseph_Tessier,Ulric-Joseph_Tessier,en,98,89,64,82,90,185,99,95,97,91,78,63
http://www.wikidata.org/entity/Q7900556,Uriah Wilson,male,1841,1918,0,0,1,0,0,0,0,0,0,1,0,Q7900556,https://en.wikipedia.org/wiki/Uriah_Wilson,Uriah_Wilson,en,62,51,60,71,106,59,53,77,81,58,53,50
http://www.wikidata.org/entity/Q7901219,Ursula Appolloni,female,1929,1994,1,0,0,0,0,0,0,0,0,1,0,Q7901219,https://en.wikipedia.org/wiki/Ursula_Appolloni,Ursula_Appolloni,en,118,124,146,144,205,136,109,131,162,149,132,103
http://www.wikidata.org/entity/Q7909170,Val Yacula,male,1908,1958,0,0,1,0,0,0,0,0,0,1,0,Q7909170,https://en.wikipedia.org/wiki/Val_Yacula,Val_Yacula,en,38,29,37,84,78,45,39,40,45,45,43,42
http://www.wikidata.org/entity/Q7911002,Valentine Ratz,male,1848,1924,1,0,0,0,0,0,0,0,1,1,0,Q7911002,https://en.wikipedia.org/wiki/Valentine_Ratz,Valentine_Ratz,en,61,70,79,87,95,89,99,93,89,98,78,67
http://www.wikidata.org/entity/Q7911019,Valentine Stock,male,1852,1921,1,0,0,0,0,0,0,0,0,0,0,Q7911019,https://en.wikipedia.org/wiki/Valentine_Stock,Valentine_Stock,en,56,40,51,53,54,49,62,72,50,39,45,47
http://www.wikidata.org/entity/Q7911034,Valentine Winkler,male,1864,1920,1,0,0,0,0,0,0,0,0,0,0,Q7911034,https://en.wikipedia.org/wiki/Valentine_Winkler,Valentine_Winkler,en,112,96,105,104,154,122,130,136,215,328,136,94
http://www.wikidata.org/entity/Q7921506,Verlyn Olson,male,1954,NA,0,0,1,0,0,0,0,0,0,0,0,Q7921506,https://en.wikipedia.org/wiki/Verlyn_Olson,Verlyn_Olson,en,98,92,110,114,106,107,123,115,101,100,92,90
http://www.wikidata.org/entity/Q7922230,Vernon Singer,male,1919,2003,1,0,0,0,0,0,0,0,0,0,0,Q7922230,https://en.wikipedia.org/wiki/Vernon_Singer,Vernon_Singer,en,85,67,73,91,113,84,85,84,95,76,112,111
http://www.wikidata.org/entity/Q7922281,Vernon White,male,1959,NA,0,0,1,0,0,0,0,0,1,0,0,Q7922281,https://en.wikipedia.org/wiki/Vernon_White_(politician),Vernon_White_(politician),en,1115,283,296,254,254,778,516,245,280,296,358,241
http://www.wikidata.org/entity/Q7924539,Viateur Éthier,male,1915,1976,1,0,0,0,0,0,0,0,0,1,0,Q7924539,https://en.wikipedia.org/wiki/Viateur_%C3%89thier,Viateur_%C3%89thier,en,61,42,53,51,75,62,60,60,75,59,57,62
http://www.wikidata.org/entity/Q7924728,Vic Althouse,male,1937,NA,0,1,0,0,0,0,0,0,0,1,0,Q7924728,https://en.wikipedia.org/wiki/Vic_Althouse,Vic_Althouse,en,77,77,103,90,99,86,88,104,89,69,82,62
http://www.wikidata.org/entity/Q7924776,Vic Dhillon,male,1969,NA,1,0,0,0,0,0,0,0,0,0,0,Q7924776,https://en.wikipedia.org/wiki/Vic_Dhillon,Vic_Dhillon,en,287,253,240,320,276,213,236,272,317,269,218,251
http://www.wikidata.org/entity/Q7925385,Vicki Conrad,female,NA,NA,0,1,0,0,0,0,0,0,0,0,0,Q7925385,https://en.wikipedia.org/wiki/Vicki_Conrad,Vicki_Conrad,en,46,64,56,64,64,55,63,65,48,43,61,37
http://www.wikidata.org/entity/Q7925669,Victor Albert Sinclair,male,1872,1944,0,0,1,0,0,0,0,0,0,0,0,Q7925669,https://en.wikipedia.org/wiki/Victor_Albert_Sinclair,Victor_Albert_Sinclair,en,43,23,46,44,74,47,53,48,52,38,44,41
http://www.wikidata.org/entity/Q7925673,Victor Allard,male,1860,1931,0,0,1,0,0,0,0,0,0,0,0,Q7925673,https://en.wikipedia.org/wiki/Victor_Allard,Victor_Allard,en,68,65,71,103,109,67,86,103,103,101,73,59
http://www.wikidata.org/entity/Q7925780,Victor Cardoza,male,1916,1987,1,0,0,0,0,0,0,0,0,0,0,Q7925780,https://en.wikipedia.org/wiki/Victor_Cardoza,Victor_Cardoza,en,34,38,34,57,70,40,46,43,44,32,45,30
http://www.wikidata.org/entity/Q7925860,Victor Doerksen,male,1953,NA,0,0,1,0,0,0,0,0,0,0,0,Q7925860,https://en.wikipedia.org/wiki/Victor_Doerksen,Victor_Doerksen,en,81,84,68,81,73,59,95,89,156,407,118,81
http://www.wikidata.org/entity/Q7925897,Vic Fedeli,male,1956,NA,0,0,1,0,0,0,0,1,0,0,0,Q7925897,https://en.wikipedia.org/wiki/Vic_Fedeli,Vic_Fedeli,en,2148,1070,1329,2368,1426,1245,950,991,1180,1264,992,830
http://www.wikidata.org/entity/Q7926137,Victor Martin,male,1903,1950,1,0,0,0,0,0,0,0,0,0,0,Q7926137,https://en.wikipedia.org/wiki/Victor_Martin_(politician),Victor_Martin_(politician),en,66,54,64,66,84,65,63,64,57,45,68,45
http://www.wikidata.org/entity/Q7926181,Victor N. Thorpe,male,1912,1985,0,0,1,0,0,0,0,0,0,0,0,Q7926181,https://en.wikipedia.org/wiki/Victor_Thorpe,Victor_Thorpe,en,34,24,33,45,53,51,48,41,41,28,34,19
http://www.wikidata.org/entity/Q7926201,Victor Oh,male,1949,NA,0,0,1,0,0,0,0,0,1,0,0,Q7926201,https://en.wikipedia.org/wiki/Victor_Oh,Victor_Oh,en,241,310,313,226,278,303,270,257,492,408,346,375
http://www.wikidata.org/entity/Q7926248,Victor Porteous,male,1893,1966,0,0,1,0,0,0,0,0,0,1,0,Q7926248,https://en.wikipedia.org/wiki/Victor_Porteous,Victor_Porteous,en,45,37,36,44,58,42,53,47,58,38,29,42
http://www.wikidata.org/entity/Q7926266,Victor Railton,male,1906,1996,1,0,0,0,0,0,0,0,0,1,0,Q7926266,https://en.wikipedia.org/wiki/Victor_Railton,Victor_Railton,en,75,144,85,67,101,69,72,72,139,81,64,47
http://www.wikidata.org/entity/Q7931530,Vince Kerrio,male,1924,2009,1,0,0,0,0,0,0,0,0,0,0,Q7931530,https://en.wikipedia.org/wiki/Vince_Kerrio,Vince_Kerrio,en,127,163,98,142,112,115,123,120,98,112,109,91
http://www.wikidata.org/entity/Q7931538,Vince MacLean,male,1944,NA,1,0,0,0,0,0,0,0,0,0,0,Q7931538,https://en.wikipedia.org/wiki/Vince_MacLean,Vince_MacLean,en,165,169,133,147,123,139,174,219,158,141,133,102
http://www.wikidata.org/entity/Q7931638,Vincent-Paul Lavallée,male,1839,1931,0,0,1,0,0,0,0,0,0,0,0,Q7931638,https://en.wikipedia.org/wiki/Vincent-Paul_Lavall%C3%A9e,Vincent-Paul_Lavall%C3%A9e,en,41,34,44,47,55,45,36,50,40,41,41,28
http://www.wikidata.org/entity/Q7931700,Vincent Burke,male,1878,1953,1,0,0,0,0,0,0,0,1,0,0,Q7931700,https://en.wikipedia.org/wiki/Vincent_Burke,Vincent_Burke,en,49,43,54,57,56,62,52,44,60,64,58,36
http://www.wikidata.org/entity/Q7931744,Vincent Dantzer,male,1923,2001,0,0,1,0,0,0,0,0,0,1,1,Q7931744,https://en.wikipedia.org/wiki/Vincent_Dantzer,Vincent_Dantzer,en,114,123,129,120,124,156,125,127,126,152,88,104
http://www.wikidata.org/entity/Q7932009,Vincent Pottier,male,1897,1980,1,0,0,0,0,0,0,0,0,1,0,Q7932009,https://en.wikipedia.org/wiki/Vincent_Pottier,Vincent_Pottier,en,44,49,49,64,52,47,61,60,57,44,55,45
http://www.wikidata.org/entity/Q793652,Azellus Denis,male,1907,1991,1,0,0,0,0,0,0,0,1,1,0,Q793652,https://en.wikipedia.org/wiki/Azellus_Denis,Azellus_Denis,en,110,121,168,117,128,134,115,133,131,126,105,100
http://www.wikidata.org/entity/Q7937899,Vivienne Poy,female,1941,NA,1,0,0,0,0,0,0,0,1,0,0,Q7937899,https://en.wikipedia.org/wiki/Vivienne_Poy,Vivienne_Poy,en,862,737,702,876,2243,719,749,700,642,649,621,629
http://www.wikidata.org/entity/Q7945490,W. E. N. Sinclair,male,1873,1947,1,0,0,0,0,0,0,0,0,1,0,Q7945490,https://en.wikipedia.org/wiki/W._E._N._Sinclair,W._E._N._Sinclair,en,65,134,144,119,94,114,181,256,247,235,191,221
http://www.wikidata.org/entity/Q7945587,W. Garfield Case,male,1898,1959,0,0,1,0,0,0,0,0,0,1,0,Q7945587,https://en.wikipedia.org/wiki/W._Garfield_Case,W._Garfield_Case,en,68,89,99,88,104,97,107,93,109,76,101,63
http://www.wikidata.org/entity/Q7945588,W. Garfield Weston,male,1898,1978,0,0,1,0,0,0,0,0,0,0,0,Q7945588,https://en.wikipedia.org/wiki/W._Garfield_Weston,W._Garfield_Weston,en,2009,1734,2266,7482,2240,1664,1843,1631,1507,1746,1991,2937
http://www.wikidata.org/entity/Q7945970,W. S. Kennedy Jones,male,1919,1978,0,0,1,0,0,0,0,0,0,0,0,Q7945970,https://en.wikipedia.org/wiki/W._S._Kennedy_Jones,W._S._Kennedy_Jones,en,61,39,46,62,60,51,59,55,48,43,48,57
http://www.wikidata.org/entity/Q7959131,Wade Verge,male,NA,NA,0,0,1,0,0,0,0,0,0,0,0,Q7959131,https://en.wikipedia.org/wiki/Wade_Verge,Wade_Verge,en,66,75,75,70,81,80,80,87,70,110,67,58
http://www.wikidata.org/entity/Q7959886,Wai Young,female,1960,NA,0,0,1,0,0,0,0,0,0,1,0,Q7959886,https://en.wikipedia.org/wiki/Wai_Young,Wai_Young,en,592,629,765,767,725,839,645,1189,1333,832,453,343
http://www.wikidata.org/entity/Q796202,Allan Blakeney,male,1925,2011,0,1,0,0,0,0,0,0,0,0,0,Q796202,https://en.wikipedia.org/wiki/Allan_Blakeney,Allan_Blakeney,en,545,596,591,622,548,629,532,637,909,624,462,539
http://www.wikidata.org/entity/Q7963342,Wally Downer,male,1904,1994,0,0,1,0,0,0,0,0,0,0,0,Q7963342,https://en.wikipedia.org/wiki/Wally_Downer,Wally_Downer,en,65,65,57,57,81,58,71,54,72,58,59,55
http://www.wikidata.org/entity/Q7963352,Wally Firth,male,1935,NA,0,1,0,0,0,0,0,0,0,1,0,Q7963352,https://en.wikipedia.org/wiki/Wally_Firth,Wally_Firth,en,84,70,78,95,122,102,125,101,154,80,75,68
http://www.wikidata.org/entity/Q7963446,Wally Nesbitt,male,1918,1973,0,0,1,0,0,0,0,0,0,1,0,Q7963446,https://en.wikipedia.org/wiki/Wally_Nesbitt,Wally_Nesbitt,en,150,71,80,112,101,104,95,111,109,70,69,63
http://www.wikidata.org/entity/Q7963453,Wally Oppal,male,1940,NA,1,0,0,0,0,0,0,0,0,0,0,Q7963453,https://en.wikipedia.org/wiki/Wally_Oppal,Wally_Oppal,en,902,800,928,1158,1351,1117,836,1251,786,639,552,474
http://www.wikidata.org/entity/Q7963964,Walt Elliot,male,1933,2020,1,0,0,0,0,0,0,0,0,0,0,Q7963964,https://en.wikipedia.org/wiki/Walt_Elliot,Walt_Elliot,en,76,58,62,61,60,54,58,63,58,56,46,45
http://www.wikidata.org/entity/Q7964008,Walt Lastewka,male,1940,NA,1,0,0,0,0,0,0,0,0,1,0,Q7964008,https://en.wikipedia.org/wiki/Walt_Lastewka,Walt_Lastewka,en,97,80,211,133,130,113,113,129,145,99,96,70
http://www.wikidata.org/entity/Q7964151,Walter Allan Hall,male,1867,1944,1,0,0,0,0,0,0,0,0,1,0,Q7964151,https://en.wikipedia.org/wiki/Walter_Allan_Hall,Walter_Allan_Hall,en,36,42,42,43,56,46,57,45,58,42,42,31
http://www.wikidata.org/entity/Q7964278,Walter Beatty,male,1836,1911,0,0,1,0,0,0,0,0,0,0,0,Q7964278,https://en.wikipedia.org/wiki/Walter_Beatty,Walter_Beatty,en,62,42,63,69,56,76,76,71,59,83,70,52
http://www.wikidata.org/entity/Q7964521,Walter Carter,male,1929,2002,0,0,1,0,0,0,0,0,0,1,0,Q7964521,https://en.wikipedia.org/wiki/Walter_C._Carter,Walter_C._Carter,en,153,173,160,115,110,91,111,104,92,84,114,92
http://www.wikidata.org/entity/Q7964577,Walter Clutterbuck Buckle,male,1886,1955,0,0,1,0,0,0,0,0,0,0,0,Q7964577,https://en.wikipedia.org/wiki/Walter_Clutterbuck_Buckle,Walter_Clutterbuck_Buckle,en,42,33,45,45,52,48,46,33,47,39,49,37
http://www.wikidata.org/entity/Q7964656,Walter Davy Cowan,male,1865,1934,0,0,1,0,0,0,0,0,0,1,0,Q7964656,https://en.wikipedia.org/wiki/Walter_Davy_Cowan,Walter_Davy_Cowan,en,385,335,438,377,357,332,301,229,286,230,213,243
http://www.wikidata.org/entity/Q7964662,Walter Deakon,male,1924,1982,1,0,0,0,0,0,0,0,0,1,0,Q7964662,https://en.wikipedia.org/wiki/Walter_Deakon,Walter_Deakon,en,49,50,49,77,100,42,57,47,54,43,34,36
http://www.wikidata.org/entity/Q7964745,Walter Edmund Smishek,male,1925,2014,0,1,0,0,0,0,0,0,0,0,0,Q7964745,https://en.wikipedia.org/wiki/Walter_Smishek,Walter_Smishek,en,62,55,93,67,65,46,72,54,91,51,60,51
http://www.wikidata.org/entity/Q7964747,Walter Edward Harris,male,1904,1999,1,0,0,0,0,0,0,0,0,1,0,Q7964747,https://en.wikipedia.org/wiki/Walter_Edward_Harris,Walter_Edward_Harris,en,193,294,303,235,316,186,158,194,201,200,172,163
http://www.wikidata.org/entity/Q7964841,Walter Fitzgerald,male,1936,2014,1,0,0,0,0,0,0,0,0,0,0,Q7964841,https://en.wikipedia.org/wiki/Walter_Fitzgerald_(politician),Walter_Fitzgerald_(politician),en,142,156,142,158,171,188,138,165,150,127,107,115
http://www.wikidata.org/entity/Q7964870,Walter Frank Foy,male,1908,1993,1,0,0,0,0,0,0,0,0,1,0,Q7964870,https://en.wikipedia.org/wiki/Walter_Frank_Foy,Walter_Frank_Foy,en,65,68,61,72,61,48,90,62,88,81,61,63
http://www.wikidata.org/entity/Q7965116,Walter Henderson,male,1891,1968,0,0,1,0,0,0,0,0,0,1,0,Q7965116,https://en.wikipedia.org/wiki/Walter_Henderson_(politician),Walter_Henderson_(politician),en,87,96,85,88,72,127,77,105,70,64,79,61
http://www.wikidata.org/entity/Q7965186,Walter Humphries Montague,male,1858,1915,0,0,1,0,0,0,0,0,0,1,0,Q7965186,https://en.wikipedia.org/wiki/Walter_Humphries_Montague,Walter_Humphries_Montague,en,119,101,88,112,118,86,101,83,120,106,101,83
http://www.wikidata.org/entity/Q7965464,Walter Little,male,1877,1961,1,0,0,0,0,0,0,0,0,1,0,Q7965464,https://en.wikipedia.org/wiki/Walter_Little_(politician),Walter_Little_(politician),en,80,86,103,79,114,75,75,65,71,59,64,54
http://www.wikidata.org/entity/Q7965528,Walter MacMorris Dack,male,1852,1912,1,0,0,0,0,0,0,0,0,0,0,Q7965528,https://en.wikipedia.org/wiki/Walter_MacMorris_Dack,Walter_MacMorris_Dack,en,27,17,34,36,36,32,33,34,26,23,27,19
http://www.wikidata.org/entity/Q7965566,Walter Matthews,male,1900,1986,0,0,1,0,0,0,0,0,0,1,0,Q7965566,https://en.wikipedia.org/wiki/Walter_Matthews_(politician),Walter_Matthews_(politician),en,45,39,44,47,62,66,57,57,62,72,80,45
http://www.wikidata.org/entity/Q7965594,Walter McCrea,male,1810,1892,1,0,0,0,0,0,0,0,1,0,0,Q7965594,https://en.wikipedia.org/wiki/Walter_McCrea,Walter_McCrea,en,43,45,42,37,45,29,39,49,49,32,31,32
http://www.wikidata.org/entity/Q7965597,Walter McEwen,male,1940,NA,1,0,0,0,0,0,0,0,0,0,0,Q7965597,https://en.wikipedia.org/wiki/Walter_McEwen,Walter_McEwen,en,52,51,60,86,80,47,68,87,75,53,49,49
http://www.wikidata.org/entity/Q7965602,Walter McLean,male,1936,NA,0,0,1,0,0,0,0,0,0,1,0,Q7965602,https://en.wikipedia.org/wiki/Walter_McLean,Walter_McLean,en,160,162,174,164,135,129,154,186,188,143,154,122
http://www.wikidata.org/entity/Q7965793,Walter Paszkowski,male,1934,NA,0,0,1,0,0,0,0,0,0,0,0,Q7965793,https://en.wikipedia.org/wiki/Walter_Paszkowski,Walter_Paszkowski,en,159,102,90,92,103,91,107,105,129,95,112,101
http://www.wikidata.org/entity/Q7965795,Walter Patrick Twinn,male,1934,1997,0,0,1,0,0,0,0,0,1,0,0,Q7965795,https://en.wikipedia.org/wiki/Walter_Patrick_Twinn,Walter_Patrick_Twinn,en,158,145,163,144,169,209,196,148,152,119,125,75
http://www.wikidata.org/entity/Q7965981,Walter Robert Johnson,male,1927,NA,0,0,1,0,0,0,0,0,0,0,0,Q7965981,https://en.wikipedia.org/wiki/Walter_Robert_Johnson,Walter_Robert_Johnson,en,46,25,59,57,48,31,39,46,41,30,24,24
http://www.wikidata.org/entity/Q7966005,Walter Ross,male,1817,1888,1,0,0,0,0,0,0,0,0,1,0,Q7966005,https://en.wikipedia.org/wiki/Walter_Ross_(politician),Walter_Ross_(politician),en,83,39,54,71,55,60,76,59,80,61,81,60
http://www.wikidata.org/entity/Q7966120,Walter Shanly,male,1817,1899,0,0,1,0,0,0,0,0,0,1,0,Q7966120,https://en.wikipedia.org/wiki/Walter_Shanly,Walter_Shanly,en,129,116,114,111,120,121,155,109,104,142,120,110
http://www.wikidata.org/entity/Q7966285,Walter Thomson,male,1895,1964,1,0,0,0,0,0,0,0,0,1,0,Q7966285,https://en.wikipedia.org/wiki/Walter_Thomson,Walter_Thomson,en,167,180,128,153,129,161,222,256,308,254,228,244
http://www.wikidata.org/entity/Q7966314,Walter Tucker,male,1899,1990,1,0,0,0,0,0,0,0,0,1,0,Q7966314,https://en.wikipedia.org/wiki/Walter_Tucker_(Canadian_politician),Walter_Tucker_(Canadian_politician),en,78,95,72,61,84,72,88,81,100,73,83,70
http://www.wikidata.org/entity/Q7966550,Walter van de Walle,male,1922,2011,0,0,1,0,0,0,0,0,0,1,0,Q7966550,https://en.wikipedia.org/wiki/Walter_van_de_Walle,Walter_van_de_Walle,en,71,46,79,64,79,72,80,70,108,120,71,65
http://www.wikidata.org/entity/Q7969729,Warner Jorgenson,male,1918,2005,0,0,1,0,0,0,0,0,0,1,0,Q7969729,https://en.wikipedia.org/wiki/Warner_Jorgenson,Warner_Jorgenson,en,104,111,81,120,160,119,138,109,159,144,121,137
http://www.wikidata.org/entity/Q7970380,Warren McCall,male,1972,NA,0,1,0,0,0,0,0,0,0,0,0,Q7970380,https://en.wikipedia.org/wiki/Warren_McCall,Warren_McCall,en,94,101,108,102,102,82,97,110,133,85,98,74
http://www.wikidata.org/entity/Q7970432,Warren Prevey,male,1874,1948,1,0,0,0,0,0,0,0,0,0,0,Q7970432,https://en.wikipedia.org/wiki/Warren_Prevey,Warren_Prevey,en,47,51,60,54,62,66,56,54,64,52,50,51
http://www.wikidata.org/entity/Q7976001,Wayne Adams,male,1943,NA,1,0,0,0,0,0,0,0,0,0,0,Q7976001,https://en.wikipedia.org/wiki/Wayne_Adams,Wayne_Adams,en,582,2237,626,376,336,260,391,389,305,299,283,282
http://www.wikidata.org/entity/Q7976076,Wayne Cao,male,1946,NA,0,0,1,0,0,0,0,0,0,0,0,Q7976076,https://en.wikipedia.org/wiki/Wayne_Cao,Wayne_Cao,en,162,206,156,179,184,151,165,188,209,189,196,212
http://www.wikidata.org/entity/Q7976189,Wayne Drysdale,male,NA,NA,0,0,1,0,0,0,0,0,0,0,0,Q7976189,https://en.wikipedia.org/wiki/Wayne_Drysdale,Wayne_Drysdale,en,148,134,111,134,128,139,113,137,159,128,90,110
http://www.wikidata.org/entity/Q7976219,Wayne Ewasko,male,NA,NA,0,0,1,0,0,0,0,0,0,0,0,Q7976219,https://en.wikipedia.org/wiki/Wayne_Ewasko,Wayne_Ewasko,en,344,187,136,175,129,113,121,124,147,231,156,173
http://www.wikidata.org/entity/Q7976361,Wayne Jacques,male,NA,NA,0,0,1,0,0,0,0,0,0,0,0,Q7976361,https://en.wikipedia.org/wiki/Wayne_Jacques,Wayne_Jacques,en,41,50,57,52,65,37,57,57,58,49,42,36
http://www.wikidata.org/entity/Q7976366,Wayne Jim,male,1961,2018,1,0,0,0,0,0,0,0,0,0,0,Q7976366,https://en.wikipedia.org/wiki/Wayne_Jim,Wayne_Jim,en,85,62,77,88,96,77,71,80,84,74,64,60
http://www.wikidata.org/entity/Q7976418,Wayne Lessard,male,1956,NA,0,1,0,0,0,0,0,0,0,0,0,Q7976418,https://en.wikipedia.org/wiki/Wayne_Lessard,Wayne_Lessard,en,82,88,114,98,98,85,96,107,115,113,90,65
http://www.wikidata.org/entity/Q7976769,Wayne Wettlaufer,male,1943,2015,0,0,1,0,0,0,0,0,0,0,0,Q7976769,https://en.wikipedia.org/wiki/Wayne_Wettlaufer,Wayne_Wettlaufer,en,107,112,91,113,103,117,115,130,160,107,86,91
http://www.wikidata.org/entity/Q7981154,Welland Gemmell,male,1910,1954,0,0,1,0,0,0,0,0,0,0,0,Q7981154,https://en.wikipedia.org/wiki/Welland_Gemmell,Welland_Gemmell,en,68,54,72,72,86,47,68,73,63,61,58,56
http://www.wikidata.org/entity/Q7981375,Wellington David Cargill,male,1865,1942,0,0,1,0,0,0,0,0,0,0,0,Q7981375,https://en.wikipedia.org/wiki/Wellington_David_Cargill,Wellington_David_Cargill,en,50,46,45,55,73,63,67,52,76,59,43,44
http://www.wikidata.org/entity/Q7981543,Wellington Willoughby,male,1859,1932,0,0,1,0,0,0,0,0,1,0,0,Q7981543,https://en.wikipedia.org/wiki/Wellington_Willoughby,Wellington_Willoughby,en,95,83,94,107,83,91,74,66,81,91,78,101
http://www.wikidata.org/entity/Q7982212,Wemyss Mackenzie Simpson,male,1824,1894,0,0,1,0,0,0,0,0,0,1,0,Q7982212,https://en.wikipedia.org/wiki/Wemyss_Mackenzie_Simpson,Wemyss_Mackenzie_Simpson,en,69,76,86,82,111,102,92,80,122,100,89,71
http://www.wikidata.org/entity/Q7982698,Wendy Lill,female,1950,NA,0,1,0,0,0,0,0,0,0,1,0,Q7982698,https://en.wikipedia.org/wiki/Wendy_Lill,Wendy_Lill,en,164,204,196,190,175,196,208,243,222,176,185,172
http://www.wikidata.org/entity/Q798315,Thomas Linière Taschereau,male,1850,1901,0,0,1,0,0,0,0,0,0,1,1,Q798315,https://en.wikipedia.org/wiki/Thomas_Lini%C3%A8re_Taschereau,Thomas_Lini%C3%A8re_Taschereau,en,53,65,52,61,93,64,79,73,104,76,86,51
http://www.wikidata.org/entity/Q7983495,Werner Schmidt,male,1932,NA,0,0,1,0,0,0,0,0,0,1,0,Q7983495,https://en.wikipedia.org/wiki/Werner_Schmidt,Werner_Schmidt,en,168,143,186,204,231,196,192,234,349,192,189,221
http://www.wikidata.org/entity/Q7983840,Wesley Albert Robbins,male,1916,2008,0,1,0,0,0,0,0,0,0,0,0,Q7983840,https://en.wikipedia.org/wiki/Wesley_Albert_Robbins,Wesley_Albert_Robbins,en,43,51,70,57,58,46,79,56,60,55,55,44
http://www.wikidata.org/entity/Q7983841,Wesley Ashton Gordon,male,1884,1943,0,0,1,0,0,0,0,0,0,1,0,Q7983841,https://en.wikipedia.org/wiki/Wesley_Ashton_Gordon,Wesley_Ashton_Gordon,en,87,96,86,93,100,106,88,88,115,92,83,83
http://www.wikidata.org/entity/Q7983940,Wesley Irwin Haskett,male,1903,1994,0,0,1,0,0,0,0,0,0,0,0,Q7983940,https://en.wikipedia.org/wiki/Irwin_Haskett,Irwin_Haskett,en,56,46,64,58,62,42,55,55,48,56,49,42
http://www.wikidata.org/entity/Q7984006,Wesley Stambaugh,male,1887,1970,1,0,0,0,0,0,0,0,1,0,0,Q7984006,https://en.wikipedia.org/wiki/Wesley_Stambaugh,Wesley_Stambaugh,en,95,47,79,80,81,74,97,82,99,79,70,62
http://www.wikidata.org/entity/Q7984080,Weslyn Mather,female,1945,2015,1,0,0,0,0,0,0,0,0,0,0,Q7984080,https://en.wikipedia.org/wiki/Weslyn_Mather,Weslyn_Mather,en,87,78,94,94,101,100,120,110,120,95,76,65
http://www.wikidata.org/entity/Q8000098,Wilbert David Dimock,male,1846,1930,0,0,1,0,0,0,0,0,0,1,0,Q8000098,https://en.wikipedia.org/wiki/Wilbert_David_Dimock,Wilbert_David_Dimock,en,43,26,40,52,52,59,45,45,35,74,39,29
http://www.wikidata.org/entity/Q8000106,Wilbert McIntyre,male,1867,1909,1,0,0,0,0,0,0,0,0,1,0,Q8000106,https://en.wikipedia.org/wiki/Wilbert_McIntyre,Wilbert_McIntyre,en,51,36,62,91,47,43,54,62,79,67,55,60
http://www.wikidata.org/entity/Q8000114,Wilbert Ross Aylesworth,male,1892,1973,0,0,1,0,0,0,0,0,0,1,0,Q8000114,https://en.wikipedia.org/wiki/Wilbert_Ross_Aylesworth,Wilbert_Ross_Aylesworth,en,61,40,48,56,58,81,53,53,52,32,60,41
http://www.wikidata.org/entity/Q8000220,Wilbur MacDonald,male,1933,2020,0,0,1,0,0,0,0,0,0,1,0,Q8000220,https://en.wikipedia.org/wiki/Wilbur_MacDonald,Wilbur_MacDonald,en,76,78,103,92,105,68,65,89,92,73,74,68
http://www.wikidata.org/entity/Q8001685,Wilf Spooner,male,1910,2001,0,0,1,0,0,0,0,0,0,0,0,Q8001685,https://en.wikipedia.org/wiki/Wilf_Spooner,Wilf_Spooner,en,92,96,72,68,115,66,76,84,91,102,69,72
http://www.wikidata.org/entity/Q8001774,Wilfred Dauphinee,male,1910,2007,1,0,0,0,0,0,0,0,0,0,0,Q8001774,https://en.wikipedia.org/wiki/Wilfred_Dauphinee,Wilfred_Dauphinee,en,42,36,53,59,82,48,57,62,56,48,50,36
http://www.wikidata.org/entity/Q8001803,Wilfred Hanbury,male,1887,1966,1,0,0,0,0,0,0,0,0,1,0,Q8001803,https://en.wikipedia.org/wiki/Wilfred_Hanbury,Wilfred_Hanbury,en,33,31,66,40,50,34,40,56,52,36,49,33
