polit,politLabel,positionLabel,genderLabel,birthyear,deathyear,partyLabel
http://www.wikidata.org/entity/Q5162621,Conrad Weidenhammer,member of Alberta Legislative Assembly,male,1866,1919,Progressive Conservative Association of Alberta
http://www.wikidata.org/entity/Q5167027,Cooke Davies,member of the Ontario Provincial Parliament,male,1897,1970,Progressive Conservative Party of Ontario
http://www.wikidata.org/entity/Q5169411,Cora Taylor Casselman,member of the House of Commons of Canada,female,1888,1964,Liberal Party of Canada
http://www.wikidata.org/entity/Q5170255,Corelli Collard Field,member of the Ontario Provincial Parliament,male,1830,1898,Ontario Liberal Party
http://www.wikidata.org/entity/Q5045042,Caroline Di Cocco,member of the Ontario Provincial Parliament,female,NA,NA,Ontario Liberal Party
http://www.wikidata.org/entity/Q5045042,Caroline Di Cocco,Ministry of Culture,female,NA,NA,Ontario Liberal Party
http://www.wikidata.org/entity/Q5045397,Carolyn Jones,Member of the Legislative Assembly of Saskatchewan,female,NA,NA,Saskatchewan New Democratic Party
http://www.wikidata.org/entity/Q5053496,Cathy Sproule,Member of the Legislative Assembly of Saskatchewan,female,NA,NA,Saskatchewan New Democratic Party
http://www.wikidata.org/entity/Q5024446,Calvin Lee,member of Alberta Legislative Assembly,male,1939,NA,Progressive Conservative Association of Alberta
http://www.wikidata.org/entity/Q5024808,Cam Broten,Member of the Legislative Assembly of Saskatchewan,male,1978,NA,Saskatchewan New Democratic Party
http://www.wikidata.org/entity/Q5024836,Cam Jackson,member of the Ontario Provincial Parliament,male,1951,NA,Progressive Conservative Party of Ontario
http://www.wikidata.org/entity/Q5026243,Cameron Friesen,member of the Legislative Assembly of Manitoba,male,1901,NA,Progressive Conservative Party of Manitoba
http://www.wikidata.org/entity/Q5039888,Carl Benito,member of Alberta Legislative Assembly,male,1954,NA,Progressive Conservative Association of Alberta
http://www.wikidata.org/entity/Q5040027,Carl DeFaria,member of the Ontario Provincial Parliament,male,1949,NA,Progressive Conservative Party of Ontario
http://www.wikidata.org/entity/Q5043178,Carman McClelland,member of the Ontario Provincial Parliament,male,1951,NA,Ontario Liberal Party
http://www.wikidata.org/entity/Q5044352,Carol Haley,member of Alberta Legislative Assembly,female,1951,NA,Progressive Conservative Association of Alberta
http://www.wikidata.org/entity/Q5044475,Carol Mitchell,member of the Ontario Provincial Parliament,female,1957,NA,Ontario Liberal Party
http://www.wikidata.org/entity/Q5044475,Carol Mitchell,"Ministry of Agriculture, Food and Rural Affairs",female,1957,NA,Ontario Liberal Party
http://www.wikidata.org/entity/Q5044580,Carol Teichrob,Member of the Legislative Assembly of Saskatchewan,female,1939,NA,Saskatchewan New Democratic Party
http://www.wikidata.org/entity/Q5045281,Carolle de Ste. Croix,member of the Legislative Assembly of New Brunswick,female,1968,NA,New Brunswick Liberal Association
http://www.wikidata.org/entity/Q5045312,Carolyn Bolivar-Getson,member of the Nova Scotia House of Assembly,female,1964,NA,Progressive Conservative Association of Nova Scotia
http://www.wikidata.org/entity/Q5045440,Carolyn Parrish,member of the House of Commons of Canada,female,1946,NA,Liberal Party of Canada
http://www.wikidata.org/entity/Q5045440,Carolyn Parrish,member of the House of Commons of Canada,female,1946,NA,independent politician
http://www.wikidata.org/entity/Q5045471,Carolyn Stewart-Olsen,member of the Senate of Canada,female,1946,NA,Conservative Party of Canada
http://www.wikidata.org/entity/Q5052672,Catherine Fife,member of the Ontario Provincial Parliament,female,1969,NA,Ontario New Democratic Party
http://www.wikidata.org/entity/Q5053477,Cathy Olesen,member of Alberta Legislative Assembly,female,1961,NA,Progressive Conservative Association of Alberta
http://www.wikidata.org/entity/Q5055849,Cec Purves,Mayor of Edmonton,male,1933,NA,independent politician
http://www.wikidata.org/entity/Q5056003,Cecil Clarke,member of the Nova Scotia House of Assembly,male,1968,NA,Progressive Conservative Association of Nova Scotia
http://www.wikidata.org/entity/Q5072625,Chantal Rouleau,Member of the National Assembly of Quebec,female,1959,NA,Coalition Avenir Québec
http://www.wikidata.org/entity/Q5072625,Chantal Rouleau,Member of the National Assembly of Quebec,female,1959,NA,Vision Montreal
http://www.wikidata.org/entity/Q5072625,Chantal Rouleau,Borough Mayor (Montreal),female,1959,NA,Coalition Avenir Québec
http://www.wikidata.org/entity/Q5072625,Chantal Rouleau,Borough Mayor (Montreal),female,1959,NA,Vision Montreal
http://www.wikidata.org/entity/Q5075062,Charles Alfred Drury,member of the Ontario Provincial Parliament,male,1844,1905,Ontario Liberal Party
http://www.wikidata.org/entity/Q5075510,Charles Beer,member of the Ontario Provincial Parliament,male,1941,NA,Ontario Liberal Party
http://www.wikidata.org/entity/Q5077216,Charles Earland Anderson,member of Alberta Legislative Assembly,male,1942,NA,Progressive Conservative Association of Alberta
http://www.wikidata.org/entity/Q5000737,Burt Wendell Fansher,member of the House of Commons of Canada,male,1880,1941,Progressive Party of Canada
http://www.wikidata.org/entity/Q5000737,Burt Wendell Fansher,member of the House of Commons of Canada,male,1880,1941,Reconstruction Party of Canada
http://www.wikidata.org/entity/Q5004429,Byron Moffatt Britton,member of the House of Commons of Canada,male,1833,1920,Liberal Party of Canada
http://www.wikidata.org/entity/Q5006833,C. S. Hyman,member of the House of Commons of Canada,male,1854,1926,Liberal Party of Canada
http://www.wikidata.org/entity/Q5006833,C. S. Hyman,member of the House of Commons of Canada,male,1854,1926,Liberal Party of Canada
http://www.wikidata.org/entity/Q5019169,Caldwell Stewart,member of the House of Commons of Canada,male,1907,1967,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q5024239,Calvert Charlton Miller,member of the House of Commons of Canada,male,1899,1978,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q5024275,Calvert Pratt,member of the Senate of Canada,male,1888,1963,Liberal Party of Canada
http://www.wikidata.org/entity/Q5024410,Calvin Henry Glauser,Member of the Legislative Assembly of Saskatchewan,male,1923,2007,Progressive Conservative Party of Saskatchewan
http://www.wikidata.org/entity/Q5024490,Calvin Ruck,member of the Senate of Canada,male,1925,2004,Liberal Party of Canada
http://www.wikidata.org/entity/Q5024838,Cam Kirby,member of Alberta Legislative Assembly,male,1909,2003,Progressive Conservative Association of Alberta
http://www.wikidata.org/entity/Q5026359,Cameron Ross McIntosh,member of the House of Commons of Canada,male,1871,1971,Liberal Party of Canada
http://www.wikidata.org/entity/Q5026634,Camille Côté,Member of the National Assembly of Quebec,male,1905,1967,Union Nationale
http://www.wikidata.org/entity/Q5028008,Campbell Calder,member of the Ontario Provincial Parliament,male,1910,1994,Ontario Liberal Party
http://www.wikidata.org/entity/Q5028119,Campbell Millar,member of the House of Commons of Canada,male,1911,1991,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q5031908,Candide Rochefort,Member of the National Assembly of Quebec,male,1904,1971,Action libérale nationale
http://www.wikidata.org/entity/Q5039782,Carl A. Muller,member of Alberta Legislative Assembly,male,1913,1991,Alberta Social Credit Party
http://www.wikidata.org/entity/Q5040222,Carl Goldenberg,member of the Senate of Canada,male,1907,1996,Liberal Party of Canada
http://www.wikidata.org/entity/Q5040441,Carl Kwiatkowski,Member of the Legislative Assembly of Saskatchewan,male,1959,2003,Saskatchewan Party
http://www.wikidata.org/entity/Q5040472,Carl Legault,member of the House of Commons of Canada,male,1923,1983,Liberal Party of Canada
http://www.wikidata.org/entity/Q5040561,Carl Mooers,member of the Legislative Assembly of New Brunswick,male,1929,1993,Progressive Conservative Party of New Brunswick
http://www.wikidata.org/entity/Q5040579,Carl Nickle,member of the House of Commons of Canada,male,1914,1990,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q5040617,Carl Paproski,member of Alberta Legislative Assembly,male,1945,2008,Progressive Conservative Association of Alberta
http://www.wikidata.org/entity/Q5041229,Carleton L. MacMillan,member of the Nova Scotia House of Assembly,male,1903,1978,Nova Scotia Liberal Party
http://www.wikidata.org/entity/Q5043548,Carmen Provenzano,member of the House of Commons of Canada,male,1942,2005,Liberal Party of Canada
http://www.wikidata.org/entity/Q5052583,Catherine Chichak,member of Alberta Legislative Assembly,female,1934,2009,Progressive Conservative Association of Alberta
http://www.wikidata.org/entity/Q5055994,Cecil Cathers,member of the House of Commons of Canada,male,1901,1989,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q5056309,Cecil Smith,member of the House of Commons of Canada,male,1927,1988,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q5074715,Charles-Alfred Desjardins,Member of the National Assembly of Quebec,male,1846,1934,Conservative Party of Quebec
http://www.wikidata.org/entity/Q5074718,Charles-Antoine-Ernest Gagnon,Member of the National Assembly of Quebec,male,1846,1901,Parti libéral du Québec
http://www.wikidata.org/entity/Q5074723,Charles-Borromée Genest,Member of the National Assembly of Quebec,male,1832,1873,Conservative Party of Quebec
http://www.wikidata.org/entity/Q5074729,Charles-Eugène Panet,member of the Senate of Canada,male,1829,1898,Liberal Party of Canada
http://www.wikidata.org/entity/Q5074755,Charles-Philippe Beaubien,member of the Senate of Canada,male,1870,1949,Conservative Party of Canada
http://www.wikidata.org/entity/Q5074760,Charles-Séraphin Rodier Jr,member of the Senate of Canada,male,1818,1890,Conservative Party of Canada
http://www.wikidata.org/entity/Q5075037,Charles Alexander,Member of the National Assembly of Quebec,male,1816,1905,Parti libéral du Québec
http://www.wikidata.org/entity/Q5075040,Charles Alexander Best,member of the House of Commons of Canada,male,1931,1978,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q5075047,Charles Alexander Magrath,member of the House of Commons of Canada,male,1860,1949,Conservative Party of Canada
http://www.wikidata.org/entity/Q5075069,Charles Alfred Strange,member of the Ontario Provincial Parliament,male,1909,1992,Co-operative Commonwealth Federation (Ontario Section)
http://www.wikidata.org/entity/Q5075131,Charles Andrew Brower,member of the Ontario Provincial Parliament,male,1857,1924,Progressive Conservative Party of Ontario
http://www.wikidata.org/entity/Q5075207,Charles Arthur Munson,member of the House of Commons of Canada,male,1857,1922,Conservative Party of Canada
http://www.wikidata.org/entity/Q5075207,Charles Arthur Munson,member of the House of Commons of Canada,male,1857,1922,Unionist Party
http://www.wikidata.org/entity/Q5075266,Charles Avila Séguin,member of the Ontario Provincial Parliament,male,1883,1965,Progressive Conservative Party of Ontario
http://www.wikidata.org/entity/Q5075302,Charles B. Harrison,member of the Legislative Assembly of New Brunswick,male,1824,1901,New Brunswick Liberal Association
http://www.wikidata.org/entity/Q5075566,Charles Berkeley Powell,member of the Ontario Provincial Parliament,male,1858,1933,Progressive Conservative Party of Ontario
http://www.wikidata.org/entity/Q5075575,Charles Bernhard Heyd,member of the House of Commons of Canada,male,1842,1929,Liberal Party of Canada
http://www.wikidata.org/entity/Q5076039,Charles Calder,member of the Ontario Provincial Parliament,male,1858,1920,Progressive Conservative Party of Ontario
http://www.wikidata.org/entity/Q5076179,Charles Champagne,Member of the National Assembly of Quebec,male,1849,1925,Parti libéral du Québec
http://www.wikidata.org/entity/Q5076290,Charles Clarke,member of the Ontario Provincial Parliament,male,1826,1909,Ontario Liberal Party
http://www.wikidata.org/entity/Q5076559,Charles Cromwell Williams,Member of the Legislative Assembly of Saskatchewan,male,1896,1975,Co-operative Commonwealth Federation
http://www.wikidata.org/entity/Q5076706,Charles Daniel French,Member of the National Assembly of Quebec,male,1884,1954,Union Nationale
http://www.wikidata.org/entity/Q5076812,Charles Delagrave,Member of the National Assembly of Quebec,male,1881,1952,Parti libéral du Québec
http://www.wikidata.org/entity/Q5076815,Charles Delmer Coyle,member of the House of Commons of Canada,male,1887,1954,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q5076854,Charles Dickie,member of the House of Commons of Canada,male,1859,1947,Conservative Party of Canada
http://www.wikidata.org/entity/Q5076967,Charles Drain,member of Alberta Legislative Assembly,male,1913,1991,Alberta Social Credit Party
http://www.wikidata.org/entity/Q5077247,Charles Edmund Raven,member of the Ontario Provincial Parliament,male,1876,1940,Progressive Conservative Party of Ontario
http://www.wikidata.org/entity/Q5077254,Charles Edward Bothwell,member of the House of Commons of Canada,male,1882,1967,Liberal Party of Canada
http://www.wikidata.org/entity/Q5077263,Charles Edward Church,member of the House of Commons of Canada,male,1835,1906,Liberal Party of Canada
http://www.wikidata.org/entity/Q5077263,Charles Edward Church,member of the House of Commons of Canada,male,1835,1906,Nova Scotia Liberal Party
http://www.wikidata.org/entity/Q5077263,Charles Edward Church,member of the Senate of Canada,male,1835,1906,Liberal Party of Canada
http://www.wikidata.org/entity/Q5077263,Charles Edward Church,member of the Senate of Canada,male,1835,1906,Nova Scotia Liberal Party
http://www.wikidata.org/entity/Q5077272,Charles Edward Hanna,member of the House of Commons of Canada,male,1884,1932,Liberal Party of Canada
http://www.wikidata.org/entity/Q5077279,Charles Edward Johnston,member of Alberta Legislative Assembly,male,1899,1971,Social Credit Party of Canada
http://www.wikidata.org/entity/Q5077279,Charles Edward Johnston,member of the House of Commons of Canada,male,1899,1971,Social Credit Party of Canada
